sample_id,app_label
33882,instant-message
33883,video
33884,network-transmission
33885,instant-message
33886,web-browsing
33887,web-browsing
33888,web-browsing
33889,network-storage
33890,instant-message
33891,network-transmission
33892,network-transmission
33893,network-storage
33894,video
33895,mail-service
33896,instant-message
33897,instant-message
33898,web-browsing
33899,game
33900,network-transmission
33901,instant-message
33902,mail-service
33903,network-storage
33904,network-storage
33905,network-transmission
33906,instant-message
33907,mail-service
33908,instant-message
33909,mail-service
33910,video
33911,instant-message
33912,instant-message
33913,mail-service
33914,instant-message
33915,video
33916,video
33917,mail-service
33918,game
33919,video
33920,game
33921,instant-message
33922,instant-message
33923,game
33924,video
33925,web-browsing
33926,game
33927,mail-service
33928,video
33929,instant-message
33930,video
33931,mail-service
33932,network-storage
33933,mail-service
33934,web-browsing
33935,mail-service
33936,web-browsing
33937,instant-message
33938,video
33939,game
33940,mail-service
33941,network-transmission
33942,video
33943,network-transmission
33944,network-storage
33945,video
33946,instant-message
33947,network-storage
33948,instant-message
33949,mail-service
33950,network-transmission
33951,mail-service
33952,mail-service
33953,instant-message
33954,mail-service
33955,game
33956,web-browsing
33957,network-storage
33958,network-transmission
33959,instant-message
33960,instant-message
33961,video
33962,web-browsing
33963,instant-message
33964,game
33965,network-transmission
33966,video
33967,network-transmission
33968,network-transmission
33969,network-transmission
33970,network-transmission
33971,instant-message
33972,game
33973,game
33974,video
33975,web-browsing
33976,network-transmission
33977,mail-service
33978,video
33979,network-storage
33980,game
33981,mail-service
33982,instant-message
33983,web-browsing
33984,network-transmission
33985,web-browsing
33986,network-transmission
33987,video
33988,video
33989,network-storage
33990,mail-service
33991,network-storage
33992,network-storage
33993,mail-service
33994,instant-message
33995,network-storage
33996,instant-message
33997,video
33998,instant-message
33999,network-transmission
34000,video
34001,network-storage
34002,network-transmission
34003,mail-service
34004,instant-message
34005,network-storage
34006,network-storage
34007,video
34008,video
34009,web-browsing
34010,game
34011,mail-service
34012,web-browsing
34013,instant-message
34014,web-browsing
34015,game
34016,video
34017,game
34018,mail-service
34019,video
34020,instant-message
34021,web-browsing
34022,mail-service
34023,game
34024,network-storage
34025,network-storage
34026,video
34027,mail-service
34028,web-browsing
34029,mail-service
34030,web-browsing
34031,network-transmission
34032,instant-message
34033,network-storage
34034,network-transmission
34035,video
34036,web-browsing
34037,video
34038,mail-service
34039,network-storage
34040,network-storage
34041,network-storage
34042,network-transmission
34043,instant-message
34044,network-storage
34045,video
34046,mail-service
34047,game
34048,mail-service
34049,mail-service
34050,game
34051,game
34052,video
34053,network-storage
34054,game
34055,network-storage
34056,network-transmission
34057,instant-message
34058,web-browsing
34059,mail-service
34060,network-transmission
34061,mail-service
34062,game
34063,video
34064,game
34065,instant-message
34066,video
34067,mail-service
34068,network-storage
34069,instant-message
34070,network-transmission
34071,network-transmission
34072,video
34073,game
34074,mail-service
34075,game
34076,network-storage
34077,instant-message
34078,video
34079,mail-service
34080,network-storage
34081,game
34082,instant-message
34083,video
34084,video
34085,instant-message
34086,web-browsing
34087,network-transmission
34088,web-browsing
34089,mail-service
34090,game
34091,network-transmission
34092,instant-message
34093,game
34094,instant-message
34095,instant-message
34096,web-browsing
34097,network-transmission
34098,web-browsing
34099,network-storage
34100,network-storage
34101,mail-service
34102,game
34103,web-browsing
34104,web-browsing
34105,game
34106,mail-service
34107,web-browsing
34108,network-storage
34109,game
34110,video
34111,mail-service
34112,mail-service
34113,network-transmission
34114,web-browsing
34115,mail-service
34116,mail-service
34117,mail-service
34118,web-browsing
34119,network-transmission
34120,mail-service
34121,video
34122,web-browsing
34123,network-storage
34124,video
34125,mail-service
34126,instant-message
34127,instant-message
34128,network-storage
34129,web-browsing
34130,mail-service
34131,web-browsing
34132,network-transmission
34133,video
34134,game
34135,video
34136,video
34137,network-transmission
34138,video
34139,network-transmission
34140,mail-service
34141,network-storage
34142,mail-service
34143,network-transmission
34144,mail-service
34145,network-storage
34146,web-browsing
34147,network-transmission
34148,video
34149,instant-message
34150,web-browsing
34151,instant-message
34152,mail-service
34153,game
34154,game
34155,video
34156,web-browsing
34157,network-transmission
34158,network-storage
34159,web-browsing
34160,mail-service
34161,network-transmission
34162,network-storage
34163,video
34164,game
34165,network-transmission
34166,instant-message
34167,game
34168,game
34169,web-browsing
34170,network-storage
34171,web-browsing
34172,video
34173,instant-message
34174,instant-message
34175,video
34176,web-browsing
34177,game
34178,web-browsing
34179,game
34180,web-browsing
34181,network-storage
34182,game
34183,video
34184,web-browsing
34185,game
34186,network-transmission
34187,network-storage
34188,network-transmission
34189,web-browsing
34190,web-browsing
34191,game
34192,video
34193,instant-message
34194,network-storage
34195,instant-message
34196,game
34197,video
34198,video
34199,network-storage
34200,game
34201,instant-message
34202,network-transmission
34203,web-browsing
34204,mail-service
34205,network-transmission
34206,network-storage
34207,network-storage
34208,game
34209,mail-service
34210,network-transmission
34211,game
34212,network-transmission
34213,video
34214,network-transmission
34215,instant-message
34216,video
34217,web-browsing
34218,network-transmission
34219,video
34220,instant-message
34221,game
34222,video
34223,video
34224,video
34225,mail-service
34226,mail-service
34227,video
34228,network-storage
34229,network-transmission
34230,game
34231,mail-service
34232,mail-service
34233,instant-message
34234,instant-message
34235,network-transmission
34236,instant-message
34237,network-transmission
34238,video
34239,web-browsing
34240,video
34241,network-storage
34242,game
34243,network-storage
34244,web-browsing
34245,network-storage
34246,network-storage
34247,video
34248,video
34249,mail-service
34250,network-transmission
34251,game
34252,game
34253,network-storage
34254,network-storage
34255,game
34256,game
34257,video
34258,web-browsing
34259,game
34260,network-transmission
34261,instant-message
34262,network-transmission
34263,video
34264,game
34265,network-storage
34266,network-transmission
34267,mail-service
34268,mail-service
34269,video
34270,network-storage
34271,instant-message
34272,web-browsing
34273,video
34274,video
34275,web-browsing
34276,instant-message
34277,network-transmission
34278,instant-message
34279,mail-service
34280,mail-service
34281,video
34282,network-transmission
34283,web-browsing
34284,network-transmission
34285,mail-service
34286,network-storage
34287,video
34288,web-browsing
34289,instant-message
34290,video
34291,video
34292,video
34293,network-transmission
34294,network-storage
34295,network-transmission
34296,network-transmission
34297,instant-message
34298,network-storage
34299,web-browsing
34300,game
34301,web-browsing
34302,video
34303,network-transmission
34304,video
34305,game
34306,video
34307,web-browsing
34308,network-storage
34309,mail-service
34310,network-transmission
34311,mail-service
34312,network-transmission
34313,web-browsing
34314,mail-service
34315,game
34316,network-transmission
34317,network-storage
34318,network-transmission
34319,mail-service
34320,network-storage
34321,web-browsing
34322,network-transmission
34323,web-browsing
34324,network-transmission
34325,mail-service
34326,instant-message
34327,web-browsing
34328,video
34329,network-transmission
34330,game
34331,video
34332,game
34333,game
34334,mail-service
34335,web-browsing
34336,instant-message
34337,mail-service
34338,mail-service
34339,web-browsing
34340,network-transmission
34341,web-browsing
34342,instant-message
34343,instant-message
34344,web-browsing
34345,instant-message
34346,game
34347,network-transmission
34348,web-browsing
34349,game
34350,instant-message
34351,video
34352,game
34353,video
34354,video
34355,network-storage
34356,network-storage
34357,network-storage
34358,network-transmission
34359,video
34360,web-browsing
34361,instant-message
34362,game
34363,network-storage
34364,mail-service
34365,network-transmission
34366,mail-service
34367,mail-service
34368,web-browsing
34369,mail-service
34370,instant-message
34371,web-browsing
34372,video
34373,game
34374,mail-service
34375,mail-service
34376,instant-message
34377,game
34378,game
34379,network-transmission
34380,network-transmission
34381,mail-service
34382,web-browsing
34383,game
34384,game
34385,network-transmission
34386,web-browsing
34387,mail-service
34388,mail-service
34389,video
34390,game
34391,video
34392,instant-message
34393,network-storage
34394,game
34395,network-storage
34396,mail-service
